Date,Adj Close,Close,High,Low,Open,Volume
2000-10-16,867.0999755859375,867.0999755859375,873.9000244140625,851.2999877929688,858.5,193900
2000-10-17,804.0,804.0,860.0999755859375,791.0999755859375,849.5999755859375,218200
2000-10-18,802.5999755859375,802.5999755859375,811.4000244140625,758.2000122070312,788.5,241000
2000-10-19,798.4000244140625,798.4000244140625,820.4000244140625,786.9000244140625,793.5999755859375,204500
2000-10-20,826.2000122070312,826.2000122070312,840.9000244140625,822.5,834.7000122070312,221900
2000-10-23,796.4000244140625,796.4000244140625,829.7999877929688,794.4000244140625,820.0,182400
2000-10-24,808.9000244140625,808.9000244140625,809.7999877929688,784.7999877929688,793.5999755859375,204700
2000-10-25,808.5999755859375,808.5999755859375,816.2000122070312,801.7000122070312,805.0,214500
2000-10-26,793.7999877929688,793.7999877929688,802.0,785.4000244140625,793.7999877929688,195700
2000-10-27,783.7000122070312,783.7000122070312,810.0999755859375,780.5,806.4000244140625,222800
2000-10-30,741.7999877929688,741.7999877929688,779.7999877929688,735.2000122070312,776.4000244140625,167700
2000-10-31,746.7999877929688,746.7999877929688,748.0,676.9000244140625,719.2999877929688,225500
2000-11-01,763.5999755859375,763.5999755859375,771.0999755859375,756.7999877929688,762.0,240400
2000-11-02,782.5,782.5,790.0999755859375,755.7000122070312,758.0,253100
2000-11-03,795.4000244140625,795.4000244140625,809.7999877929688,788.2000122070312,800.7000122070312,242400
2000-11-06,804.5999755859375,804.5999755859375,816.9000244140625,792.0999755859375,794.0,246700
2000-11-07,796.2999877929688,796.2999877929688,810.2999877929688,790.5999755859375,803.9000244140625,276200
2000-11-08,793.0999755859375,793.0999755859375,804.5,784.2000122070312,793.7999877929688,238400
2000-11-09,801.0999755859375,801.0999755859375,801.0999755859375,785.2999877929688,785.2999877929688,211900
2000-11-10,808.2999877929688,808.2999877929688,810.9000244140625,798.4000244140625,800.5,246800
2000-11-13,780.7000122070312,780.7000122070312,798.0,775.7999877929688,797.2000122070312,243200
2000-11-14,800.9000244140625,800.9000244140625,800.9000244140625,782.2999877929688,782.2999877929688,287900
2000-11-15,816.4000244140625,816.4000244140625,834.4000244140625,808.4000244140625,819.2999877929688,368400
2000-11-16,808.5999755859375,808.5999755859375,822.0,798.2999877929688,821.0999755859375,293800
2000-11-17,806.7999877929688,806.7999877929688,812.5,798.0999755859375,801.5999755859375,285700
2000-11-20,801.7000122070312,801.7000122070312,810.5,797.2999877929688,802.0,281200
2000-11-21,787.0,787.0,791.5,763.0999755859375,789.2999877929688,312700
2000-11-22,771.2999877929688,771.2999877929688,793.5999755859375,770.0,782.4000244140625,299900
2000-11-23,728.2999877929688,728.2999877929688,758.4000244140625,724.0999755859375,756.5999755859375,290000
2000-11-24,735.0,735.0,739.4000244140625,713.0999755859375,726.0,263900
